il_kod,ilce_kod,il_adi,ilce_adi,ziraat_mevcut,ziraat_tahmin,ziraat_tahmin_yuvarlak,ziraat_fark,ziraat_durumu,nufus_18plus,yuzolcum,toplam_hayvan_2024,denetim_sayisi,tarim_alani_2024
48,1742,Muðla,Dalaman,11.0,10.156321,10,1.0,dengede,40156,,532,693.0,119572.0
48,1266,Muðla,Datça,8.0,8.582884,9,-1.0,dengede,17965,,444,902.0,25329.0
48,1331,Muðla,Fethiye,25.0,20.041351,20,5.0,norm_fazlasi,124326,,647,6547.0,101029.0
48,1958,Muðla,Kavaklýdere,5.0,3.6320918,4,1.0,norm_fazlasi,8458,,471,168.0,32284.0
48,1488,Muðla,Köyceðiz,10.0,10.361174,10,0.0,dengede,31174,,540,718.0,98286.0
48,1517,Muðla,Marmaris,13.0,10.589295,11,2.0,dengede,76501,,446,3015.0,14592.0
48,2089,Muðla,Menteþe,18.0,16.828882,17,1.0,dengede,100811,,596,2002.0,234793.0
48,1528,Muðla,Milas,19.0,21.07753,21,-2.0,dengede,106741,,592,2463.0,669911.0
48,1831,Muðla,Ortaca,17.0,11.274476,11,6.0,norm_fazlasi,44509,,439,1727.0,64384.0
48,2090,Muðla,Seydikemer,31.0,15.448833,15,16.0,norm_fazlasi,48107,,778,773.0,287225.0
48,1695,Muðla,Ula,8.0,10.112407,10,-2.0,norm_eksigi,26708,,516,994.0,36322.0
48,1719,Muðla,Yataðan,10.0,11.265132,11,-1.0,dengede,28411,,604,810.0,209620.0
49,1213,Muþ,Bulanýk,10.0,9.388347,9,1.0,dengede,25328,,228,359.0,652626.0
49,1801,Muþ,Hasköy,6.0,5.1782107,5,1.0,norm_fazlasi,9914,,223,217.0,57925.0
49,1964,Muþ,Korkut,7.0,5.297797,5,2.0,norm_fazlasi,3327,,221,225.0,334649.0
49,1510,Muþ,Malazgirt,10.0,8.442549,8,2.0,norm_fazlasi,12757,,241,389.0,899905.0
49,1711,Muþ,Varto,7.0,5.8646064,6,1.0,dengede,7361,,213,481.0,336500.0
50,1749,Nevþehir,Acýgöl,4.0,6.3192887,6,-2.0,norm_eksigi,8182,,367,276.0,257341.0
50,1155,Nevþehir,Avanos,8.0,10.485914,10,-2.0,norm_eksigi,18953,,387,742.0,697126.0
50,1274,Nevþehir,Derinkuyu,7.0,7.2824078,7,0.0,dengede,9843,,327,249.0,246355.0
50,1367,Nevþehir,Gülþehir,10.0,7.359159,7,3.0,norm_fazlasi,8371,,398,231.0,429326.0
50,1374,Nevþehir,Hacýbektaþ,6.0,4.590136,5,1.0,norm_fazlasi,4464,,388,99.0,435477.0
50,1485,Nevþehir,Kozaklý,5.0,4.2295413,4,1.0,norm_fazlasi,6127,,441,158.0,573011.0
50,1707,Nevþehir,Ürgüp,13.0,10.805173,11,2.0,dengede,26297,,481,1136.0,275488.0
51,1876,Niðde,Altunhisar,6.0,5.969366,6,0.0,dengede,6190,,367,200.0,247450.0
51,1201,Niðde,Bor,12.0,14.438991,14,-2.0,dengede,39883,,423,662.0,569108.0
51,1225,Niðde,Çamardý,4.0,6.1863656,6,-2.0,norm_eksigi,2871,,366,142.0,500000.0
51,1904,Niðde,Çiftlik,5.0,4.195669,4,1.0,norm_fazlasi,11003,,315,221.0,166040.0
51,1700,Niðde,Ulukýþla,7.0,5.5281725,6,1.0,dengede,4755,,427,334.0,333989.0
52,1119,Ordu,Akkuþ,3.0,6.2395086,6,-3.0,norm_eksigi,18323,,285,342.0,192147.0
52,2103,Ordu,Altýnordu,28.0,19.228016,19,9.0,norm_fazlasi,182474,,256,4242.0,274264.0
52,1158,Ordu,Aybastý,4.0,3.6318223,4,0.0,dengede,17868,,189,417.0,101272.0
52,1891,Ordu,Çamaþ,3.0,4.0476427,4,-1.0,norm_eksigi,8232,,148,183.0,71115.0
52,1897,Ordu,Çatalpýnar,5.0,3.702032,4,1.0,norm_fazlasi,8006,,150,295.0,49989.0
52,1900,Ordu,Çaybaþý,4.0,4.7080507,5,-1.0,norm_eksigi,8470,,232,171.0,68799.0
52,1328,Ordu,Fatsa,19.0,17.792233,18,1.0,dengede,97025,,286,1907.0,275195.0
52,1358,Ordu,Gölköy,3.0,4.9210114,5,-2.0,norm_eksigi,19203,,168,438.0,144029.0
52,1795,Ordu,Gülyalý,5.0,5.0854545,5,0.0,dengede,7177,,227,139.0,33718.0
52,1797,Ordu,Gürgentepe,3.0,3.6445692,4,-1.0,norm_eksigi,13803,,180,284.0,106423.0
52,1947,Ordu,Ýkizce,6.0,4.1153994,4,2.0,norm_fazlasi,10790,,178,165.0,97720.0
52,1950,Ordu,Kabadüz,3.0,3.744188,4,-1.0,norm_eksigi,6684,,167,157.0,89144.0
52,1951,Ordu,Kabataþ,2.0,4.0760145,4,-2.0,norm_eksigi,7983,,149,205.0,49781.0
52,1482,Ordu,Korgan,5.0,3.6803656,4,1.0,norm_fazlasi,17287,,161,434.0,92669.0
52,1493,Ordu,Kumru,4.0,3.8523903,4,0.0,dengede,23412,,223,371.0,125366.0
52,1525,Ordu,Mesudiye,3.0,5.1423697,5,-2.0,norm_eksigi,13197,,234,153.0,152568.0
52,1573,Ordu,Perþembe,10.0,10.575608,11,-1.0,dengede,31724,,297,577.0,184422.0
52,1696,Ordu,Ulubey,7.0,7.328386,7,0.0,dengede,16888,,213,278.0,178885.0
52,1706,Ordu,Ünye,17.0,18.024805,18,-1.0,dengede,100401,,246,2338.0,310035.0
80,1165,Osmaniye,Bahçe,7.0,4.7881174,5,2.0,norm_fazlasi,10718,,325,494.0,47125.0
80,1743,Osmaniye,Düziçi,10.0,11.110688,11,-1.0,dengede,49246,,452,1041.0,196603.0
80,2027,Osmaniye,Hasanbeyli,3.0,3.3848467,3,0.0,dengede,2170,,262,48.0,31157.0
80,1423,Osmaniye,Kadirli,32.0,21.376938,21,11.0,norm_fazlasi,81372,,479,2198.0,479955.0
80,2028,Osmaniye,Sumbas,10.0,5.751578,6,4.0,norm_fazlasi,3459,,325,164.0,137835.0
80,2029,Osmaniye,Toprakkale,6.0,7.641483,8,-2.0,norm_eksigi,15093,,311,487.0,62975.0
53,1146,Rize,Ardeþen,6.0,8.887904,9,-3.0,norm_eksigi,24565,,253,664.0,83672.0
53,1228,Rize,Çamlýhemþin,3.0,2.8749132,3,0.0,dengede,1641,,189,224.0,15191.0
53,1241,Rize,Çayeli,7.0,6.9542403,7,0.0,dengede,21962,,214,567.0,83733.0
53,1908,Rize,Derepazarý,4.0,3.8620644,4,0.0,dengede,3092,,197,91.0,19431.0
53,1332,Rize,Fýndýklý,5.0,4.6329756,5,0.0,dengede,9419,,236,223.0,52230.0
53,1796,Rize,Güneysu,3.0,4.301568,4,-1.0,norm_eksigi,6443,,204,142.0,39411.0
53,1943,Rize,Hemþin,3.0,2.8691926,3,0.0,dengede,1179,,178,28.0,3823.0
53,1405,Rize,Ýkizdere,2.0,2.7411082,3,-1.0,norm_eksigi,1524,,193,45.0,5141.0
53,1949,Rize,Ýyidere,4.0,3.7440708,4,0.0,dengede,4291,,215,176.0,18846.0
53,1428,Rize,Kalkandere,3.0,3.700278,4,-1.0,norm_eksigi,5971,,209,114.0,40726.0
53,1569,Rize,Pazar,5.0,6.6574507,7,-2.0,norm_eksigi,12939,,246,350.0,67480.0
54,2068,Sakarya,Adapazarý,12.0,18.492882,18,-6.0,norm_eksigi,211991,,408,4930.0,174136.0
54,1123,Sakarya,Akyazý,8.0,14.037831,14,-6.0,norm_eksigi,71719,,314,1438.0,152470.0
54,2069,Sakarya,Arifiye,5.0,6.730789,7,-2.0,norm_eksigi,39246,,230,1189.0,15541.0
54,2070,Sakarya,Erenler,9.0,10.873807,11,-2.0,dengede,67248,,395,1928.0,77347.0
54,1925,Sakarya,Ferizli,4.0,6.5959215,7,-3.0,norm_eksigi,27649,,244,457.0,76783.0
54,1351,Sakarya,Geyve,7.0,9.862165,10,-3.0,norm_eksigi,40465,,350,747.0,156702.0
54,1391,Sakarya,Hendek,8.0,15.023093,15,-7.0,norm_eksigi,75069,,325,1417.0,198678.0
54,1955,Sakarya,Karapürçek,1.0,5.9075646,6,-5.0,norm_eksigi,8905,,222,260.0,29022.0
54,1442,Sakarya,Karasu,7.0,14.913913,15,-8.0,norm_eksigi,61036,,366,1538.0,245997.0
54,1453,Sakarya,Kaynarca,6.0,7.853758,8,-2.0,norm_eksigi,20766,,249,453.0,104497.0
54,1818,Sakarya,Kocaali,7.0,7.429601,7,0.0,dengede,19434,,303,498.0,170762.0
54,1833,Sakarya,Pamukova,6.0,7.528374,8,-2.0,norm_eksigi,23169,,349,754.0,79193.0
54,1595,Sakarya,Sapanca,5.0,5.9946322,6,-1.0,dengede,36910,,217,1015.0,8634.0
54,2071,Sakarya,Serdivan,7.0,12.262356,12,-5.0,norm_eksigi,129016,,351,2348.0,45850.0
54,1986,Sakarya,Söðütlü,5.0,6.4580445,6,-1.0,dengede,13116,,277,346.0,91521.0
54,1847,Sakarya,Taraklý,3.0,3.3431902,3,0.0,dengede,5757,,306,197.0,83974.0
55,1125,Samsun,Alaçam,9.0,9.26611,9,0.0,dengede,21223,,449,444.0,227489.0
55,1763,Samsun,Asarcýk,7.0,5.9262223,6,1.0,dengede,12086,,304,140.0,65705.0
55,2072,Samsun,Atakum,24.0,16.841,17,7.0,norm_fazlasi,196026,,338,2924.0,97091.0
55,1879,Samsun,Ayvacýk,6.0,5.9455686,6,0.0,dengede,15350,,198,192.0,108416.0
55,1164,Samsun,Bafra,26.0,24.197136,24,2.0,dengede,112207,,635,2663.0,642061.0
55,2073,Samsun,Canik,20.0,10.855656,11,9.0,norm_fazlasi,78268,,348,1268.0,76510.0
55,1234,Samsun,Çarþamba,32.0,21.330542,21,11.0,norm_fazlasi,119849,,402,1846.0,548842.0
55,1386,Samsun,Havza,8.0,10.561971,11,-3.0,norm_eksigi,30910,,396,518.0,403757.0
55,2074,Samsun,Ýlkadým,17.0,15.883917,16,1.0,dengede,248848,,354,5141.0,47440.0
55,1452,Samsun,Kavak,14.0,8.781922,9,5.0,norm_fazlasi,19052,,319,567.0,170075.0
55,1501,Samsun,Ladik,6.0,8.17757,8,-2.0,norm_eksigi,13493,,334,284.0,166969.0
55,1838,Samsun,Salýpazarý,7.0,9.226506,9,-2.0,norm_eksigi,20364,,318,487.0,149750.0
55,1849,Samsun,Tekkeköy,18.0,12.089877,12,6.0,norm_fazlasi,47181,,367,1230.0,159282.0
55,1676,Samsun,Terme,12.0,15.96199,16,-4.0,norm_eksigi,59824,,342,1100.0,378041.0
55,1712,Samsun,Vezirköprü,9.0,10.357987,10,-1.0,dengede,76716,,469,1302.0,447329.0
55,1993,Samsun,Yakakent,8.0,5.2126217,5,3.0,norm_fazlasi,7304,,311,417.0,49727.0
56,1179,Siirt,Baykan,4.0,3.7452493,4,0.0,dengede,9762,,237,98.0,75620.0
56,1317,Siirt,Eruh,4.0,3.864608,4,0.0,dengede,5931,,272,61.0,114936.0
56,1495,Siirt,Kurtalan,14.0,9.513108,10,4.0,norm_fazlasi,28151,,309,337.0,450522.0
56,1575,Siirt,Pervari,7.0,3.9052632,4,3.0,norm_fazlasi,5114,,267,80.0,108401.0
56,1662,Siirt,Þirvan,7.0,3.2499392,3,4.0,norm_fazlasi,3786,,215,22.0,60298.0
56,1878,Siirt,Tillo,8.0,3.4720004,3,5.0,norm_fazlasi,1572,,233,16.0,42685.0
57,1156,Sinop,Ayancýk,4.0,4.0086155,4,0.0,dengede,10095,,332,291.0,59391.0
57,1204,Sinop,Boyabat,7.0,6.4116855,6,1.0,dengede,20679,,446,490.0,174369.0
57,1910,Sinop,Dikmen,2.0,2.4628658,2,0.0,dengede,1070,,246,157.0,65148.0
57,1290,Sinop,Duraðan,2.0,3.8032763,4,-2.0,norm_eksigi,5530,,410,156.0,129262.0
57,1314,Sinop,Erfelek,2.0,4.4330373,4,-2.0,norm_eksigi,3179,,330,219.0,78448.0
57,1349,Sinop,Gerze,5.0,8.627488,9,-4.0,norm_eksigi,16367,,459,440.0,111761.0
57,1981,Sinop,Saraydüzü,5.0,2.5572808,3,2.0,norm_fazlasi,985,,244,43.0,31346.0
57,1693,Sinop,Türkeli,2.0,4.014515,4,-2.0,norm_eksigi,5321,,323,208.0,25582.0
58,1870,Sivas,Akýncýlar,2.0,3.110535,3,-1.0,norm_eksigi,1956,,295,56.0,153629.0
58,1875,Sivas,Altýnyayla,6.0,4.6524243,5,1.0,norm_fazlasi,3600,,312,132.0,268975.0
58,1282,Sivas,Divriði,4.0,3.6163125,4,0.0,dengede,8464,,333,328.0,94271.0
58,1913,Sivas,Doðanþar,1.0,2.740743,3,-2.0,norm_eksigi,1042,,160,48.0,15742.0
58,1342,Sivas,Gemerek,7.0,7.583695,8,-1.0,dengede,11033,,357,310.0,442419.0
58,1927,Sivas,Gölova,1.0,2.6775587,3,-2.0,norm_eksigi,1209,,237,54.0,62370.0
58,1373,Sivas,Gürün,12.0,7.121881,7,5.0,norm_fazlasi,7780,,361,332.0,514176.0
58,1376,Sivas,Hafik,7.0,5.277327,5,2.0,norm_fazlasi,2684,,353,132.0,504718.0
58,1407,Sivas,Ýmranlý,5.0,3.1861122,3,2.0,norm_fazlasi,2368,,281,176.0,60026.0
58,1431,Sivas,Kangal,2.0,5.2250924,5,-3.0,norm_eksigi,6541,,327,283.0,1261934.0
58,1484,Sivas,Koyulhisar,3.0,3.9698637,4,-1.0,norm_eksigi,3021,,339,160.0,120896.0
58,1646,Sivas,Suþehri,4.0,7.1411824,7,-3.0,norm_eksigi,11772,,384,533.0,206563.0
58,1650,Sivas,Þarkýþla,8.0,10.437072,10,-2.0,norm_eksigi,18925,,383,444.0,888211.0
58,1991,Sivas,Ulaþ,10.0,6.0596747,6,4.0,norm_fazlasi,2408,,333,131.0,510320.0
58,1731,Sivas,Yýldýzeli,7.0,6.999065,7,0.0,dengede,6274,,379,366.0,906418.0
58,1738,Sivas,Zara,4.0,7.973642,8,-4.0,norm_eksigi,8777,,305,128.0,372103.0
63,1115,Þanlýurfa,Akçakale,5.0,13.185128,13,-8.0,norm_eksigi,63842,,319,199.0,813794.0
63,1194,Þanlýurfa,Birecik,13.0,17.177591,17,-4.0,norm_eksigi,49905,,315,1552.0,771041.0
63,1209,Þanlýurfa,Bozova,15.0,10.191859,10,5.0,norm_fazlasi,36734,,385,438.0,743609.0
63,1220,Þanlýurfa,Ceylanpýnar,8.0,11.594995,12,-4.0,norm_eksigi,52834,,390,1050.0,1271219.0
63,2091,Þanlýurfa,Eyyübiye,25.0,23.542063,24,1.0,dengede,215176,,356,3787.0,573467.0
63,1378,Þanlýurfa,Halfeti,11.0,11.369292,11,0.0,dengede,32353,,225,404.0,352987.0
63,2092,Þanlýurfa,Haliliye,29.0,26.742458,27,2.0,dengede,231420,,403,4096.0,843312.0
63,1800,Þanlýurfa,Harran,13.0,10.711054,11,2.0,dengede,45369,,329,239.0,619192.0
63,1393,Þanlýurfa,Hilvan,16.0,10.407124,10,6.0,norm_fazlasi,25564,,409,363.0,906535.0
63,2093,Þanlýurfa,Karaköprü,29.0,23.618076,24,5.0,norm_fazlasi,179968,,370,2262.0,680527.0
63,1630,Þanlýurfa,Siverek,21.0,20.270239,20,1.0,dengede,157403,,440,958.0,1910549.0
63,1643,Þanlýurfa,Suruç,12.0,15.623315,16,-4.0,norm_eksigi,62818,,357,810.0,637966.0
63,1713,Þanlýurfa,Viranþehir,14.0,17.279161,17,-3.0,dengede,116656,,344,1102.0,982864.0
73,1189,Þýrnak,Beytüþþebap,4.0,3.6682265,4,0.0,dengede,4509,,224,115.0,44966.0
73,1223,Þýrnak,Cizre,17.0,10.335294,10,7.0,norm_fazlasi,87039,,295,968.0,112778.0
73,1931,Þýrnak,Güçlükonak,4.0,3.644635,4,0.0,dengede,4876,,204,75.0,38829.0
73,1403,Þýrnak,Ýdil,13.0,9.411936,9,4.0,norm_fazlasi,20180,,320,353.0,383190.0
73,1623,Þýrnak,Silopi,12.0,11.008941,11,1.0,dengede,75371,,270,1348.0,289175.0
73,1698,Þýrnak,Uludere,2.0,5.9674273,6,-4.0,norm_eksigi,19898,,248,266.0,77186.0
59,1250,Tekirdað,Çerkezköy,5.0,13.425508,13,-8.0,norm_eksigi,164412,,314,1715.0,51076.0
59,1258,Tekirdað,Çorlu,10.0,20.498962,20,-10.0,norm_eksigi,218236,,350,3145.0,312865.0
59,2094,Tekirdað,Ergene,8.0,13.380685,13,-5.0,norm_eksigi,45050,,392,1172.0,324129.0
59,1388,Tekirdað,Hayrabolu,11.0,12.342891,12,-1.0,dengede,25066,,447,891.0,805768.0
59,2095,Tekirdað,Kapaklý,8.0,12.0552845,12,-4.0,norm_eksigi,103501,,342,1233.0,103055.0
59,1511,Tekirdað,Malkara,12.0,14.584367,15,-3.0,norm_eksigi,38383,,457,1302.0,874479.0
59,1538,Tekirdað,Muratlý,9.0,10.168803,10,-1.0,dengede,22528,,374,397.0,343721.0
59,1596,Tekirdað,Saray,3.0,9.30687,9,-6.0,norm_eksigi,40880,,414,631.0,338240.0
59,2096,Tekirdað,Süleymanpaþa,21.0,25.550167,26,-5.0,dengede,171556,,548,2661.0,758891.0
59,1652,Tekirdað,Þarköy,7.0,10.354733,10,-3.0,norm_eksigi,29702,,499,753.0,163596.0
60,1129,Tokat,Almus,6.0,7.2965207,7,-1.0,dengede,17532,,373,225.0,104122.0
60,1151,Tokat,Artova,5.0,4.5154557,5,0.0,dengede,3634,,358,81.0,186716.0
60,1883,Tokat,Baþçiftlik,1.0,2.5994523,3,-2.0,norm_eksigi,5470,,198,47.0,78558.0
60,1308,Tokat,Erbaa,18.0,16.95984,17,1.0,dengede,62151,,548,1496.0,376649.0
60,1545,Tokat,Niksar,12.0,14.8650875,15,-3.0,norm_eksigi,44946,,524,1168.0,346547.0
60,1834,Tokat,Pazar,11.0,4.8900123,5,6.0,norm_fazlasi,6582,,428,225.0,99218.0
60,1584,Tokat,Reþadiye,4.0,8.790158,9,-5.0,norm_eksigi,27769,,323,387.0,247759.0
60,1987,Tokat,Sulusaray,3.0,4.4904575,4,-1.0,norm_eksigi,4377,,358,59.0,114730.0
60,1690,Tokat,Turhal,16.0,14.201805,14,2.0,dengede,49463,,509,1263.0,384808.0
60,1858,Tokat,Yeþilyurt,5.0,3.4959748,3,2.0,norm_fazlasi,4245,,315,148.0,93929.0
60,1740,Tokat,Zile,15.0,12.349389,12,3.0,norm_fazlasi,27303,,453,704.0,749911.0
61,1113,Trabzon,Akçaabat,18.0,15.366672,15,3.0,norm_fazlasi,81954,,317,1426.0,144189.0
61,1141,Trabzon,Araklý,11.0,9.972192,10,1.0,dengede,38955,,278,599.0,87659.0
61,1150,Trabzon,Arsin,9.0,8.559348,9,0.0,dengede,25139,,258,584.0,88551.0
61,1775,Trabzon,Beþikdüzü,7.0,7.625917,8,-1.0,dengede,21359,,285,422.0,43842.0
61,1896,Trabzon,Çarþýbaþý,5.0,6.1209593,6,-1.0,dengede,11949,,284,358.0,36121.0
61,1244,Trabzon,Çaykara,2.0,4.107803,4,-2.0,norm_eksigi,12909,,201,299.0,13794.0
61,1909,Trabzon,Dernekpazarý,1.0,3.0944593,3,-2.0,norm_eksigi,4440,,203,60.0,9062.0
61,1917,Trabzon,Düzköy,3.0,3.5189917,4,-1.0,norm_eksigi,8971,,240,235.0,41875.0
61,1942,Trabzon,Hayrat,2.0,4.4182625,4,-2.0,norm_eksigi,7464,,223,51.0,30107.0
61,1966,Trabzon,Köprübaþý,3.0,3.7770188,4,-1.0,norm_eksigi,3486,,189,41.0,19530.0
61,1507,Trabzon,Maçka,6.0,8.977863,9,-3.0,norm_eksigi,22971,,279,470.0,91864.0
61,1548,Trabzon,Of,9.0,8.174758,8,1.0,dengede,36428,,243,377.0,93910.0
61,2097,Trabzon,Ortahisar,18.0,20.132893,20,-2.0,dengede,249704,,316,3726.0,107255.0
61,1647,Trabzon,Sürmene,10.0,6.861713,7,3.0,norm_fazlasi,21276,,236,453.0,54962.0
61,1842,Trabzon,Þalpazarý,3.0,3.3983166,3,0.0,dengede,11306,,211,202.0,30825.0
61,1681,Trabzon,Tonya,4.0,5.3424916,5,-1.0,norm_eksigi,12758,,229,141.0,34237.0
61,1709,Trabzon,Vakfýkebir,6.0,8.2469845,8,-2.0,norm_eksigi,22489,,281,454.0,68544.0
61,1732,Trabzon,Yomra,11.0,8.524423,9,2.0,norm_fazlasi,42281,,223,621.0,76874.0
62,1247,Tunceli,Çemiþgezek,4.0,3.6595454,4,0.0,dengede,2592,,297,94.0,123823.0
62,1397,Tunceli,Hozat,4.0,3.3547113,3,1.0,norm_fazlasi,2253,,234,171.0,22646.0
62,1518,Tunceli,Mazgirt,5.0,3.958342,4,1.0,norm_fazlasi,2534,,264,99.0,71811.0
62,1562,Tunceli,Ovacýk,4.0,3.8464897,4,0.0,dengede,2889,,193,185.0,17567.0
62,1574,Tunceli,Pertek,7.0,5.104062,5,2.0,norm_fazlasi,5782,,246,277.0,110533.0
62,1581,Tunceli,Pülümür,4.0,2.8986206,3,1.0,norm_fazlasi,1258,,180,63.0,5755.0
64,1170,Uþak,Banaz,7.0,9.94983,10,-3.0,norm_eksigi,14502,,654,615.0,398400.0
64,1323,Uþak,Eþme,9.0,9.288778,9,0.0,dengede,14031,,558,805.0,419349.0
64,1436,Uþak,Karahallý,5.0,4.535847,5,0.0,dengede,5660,,384,246.0,146503.0
64,1629,Uþak,Sivaslý,8.0,9.267644,9,-1.0,dengede,9992,,575,421.0,237828.0
64,1697,Uþak,Ulubey,7.0,7.1911907,7,0.0,dengede,4977,,526,283.0,365501.0
65,1770,Van,Bahçesaray,2.0,3.6463723,4,-2.0,norm_eksigi,6641,,253,11.0,41160.0
65,1175,Van,Baþkale,7.0,6.3140526,6,1.0,dengede,25353,,183,79.0,465265.0
65,1786,Van,Çaldýran,7.0,7.4948983,7,0.0,dengede,26290,,245,266.0,332547.0
65,1236,Van,Çatak,8.0,5.3790874,5,3.0,norm_fazlasi,10605,,236,55.0,241891.0
65,1918,Van,Edremit,14.0,11.237255,11,3.0,norm_fazlasi,74261,,359,875.0,126579.0
65,1309,Van,Erciþ,10.0,15.025498,15,-5.0,norm_eksigi,95236,,352,1096.0,529344.0
65,1350,Van,Gevaþ,12.0,3.6886868,4,8.0,norm_fazlasi,15717,,306,181.0,135724.0
65,1372,Van,Gürpýnar,12.0,9.334127,9,3.0,norm_fazlasi,19074,,275,230.0,657777.0
65,2098,Van,Ýpekyolu,27.0,19.674913,20,7.0,norm_fazlasi,237320,,321,4636.0,222430.0
65,1533,Van,Muradiye,6.0,7.662626,8,-2.0,norm_eksigi,23258,,285,190.0,237404.0
65,1565,Van,Özalp,5.0,7.573575,8,-3.0,norm_eksigi,27800,,236,360.0,366554.0
65,1980,Van,Saray,10.0,3.865592,4,6.0,norm_fazlasi,10401,,184,97.0,134720.0
65,2099,Van,Tuþba,21.0,15.823318,16,5.0,norm_fazlasi,93847,,352,1192.0,311656.0
77,2019,Yalova,Altýnova,5.0,8.005327,8,-3.0,norm_eksigi,21999,,381,604.0,26353.0
77,2020,Yalova,Armutlu,3.0,3.4132085,3,0.0,dengede,7217,,198,534.0,25843.0
77,2021,Yalova,Çýnarcýk,3.0,7.7916393,8,-5.0,norm_eksigi,30745,,334,1009.0,10256.0
77,2022,Yalova,Çiftlikköy,5.0,8.900147,9,-4.0,norm_eksigi,39251,,363,925.0,34849.0
77,2026,Yalova,Termal,5.0,3.61878,4,1.0,norm_fazlasi,3274,,274,176.0,5449.0
66,1117,Yozgat,Akdaðmadeni,11.0,9.190228,9,2.0,norm_fazlasi,19725,,472,572.0,334073.0
66,1877,Yozgat,Aydýncýk,5.0,3.7654169,4,1.0,norm_fazlasi,4416,,344,76.0,124472.0
66,1198,Yozgat,Boðazlýyan,8.0,8.582538,9,-1.0,dengede,22243,,376,411.0,845834.0
66,1895,Yozgat,Çandýr,2.0,2.8542855,3,-1.0,norm_eksigi,2985,,374,89.0,137994.0
66,1242,Yozgat,Çayýralan,4.0,4.5293074,5,-1.0,norm_eksigi,5832,,389,137.0,191478.0
66,1245,Yozgat,Çekerek,4.0,4.6752577,5,-1.0,norm_eksigi,8487,,342,209.0,143919.0
66,1952,Yozgat,Kadýþehri,3.0,4.5392246,5,-2.0,norm_eksigi,6281,,315,130.0,173694.0
66,1982,Yozgat,Saraykent,2.0,4.985559,5,-3.0,norm_eksigi,6533,,326,130.0,86223.0
66,1602,Yozgat,Sarýkaya,8.0,8.641948,9,-1.0,dengede,17035,,411,422.0,824532.0
66,1635,Yozgat,Sorgun,10.0,16.902222,17,-7.0,norm_eksigi,48951,,422,1344.0,928566.0
66,1998,Yozgat,Yenifakýlý,2.0,3.2760777,3,-1.0,norm_eksigi,1465,,332,114.0,229625.0
66,1726,Yozgat,Yerköy,8.0,8.323964,8,0.0,dengede,18420,,418,688.0,708564.0
67,1758,Zonguldak,Alaplý,8.0,7.9149904,8,0.0,dengede,17197,,244,681.0,105765.0
67,1240,Zonguldak,Çaycuma,9.0,10.472194,10,-1.0,dengede,41152,,439,1697.0,64612.0
67,1276,Zonguldak,Devrek,5.0,5.4997582,5,0.0,dengede,27476,,323,744.0,29982.0
67,1926,Zonguldak,Gökçebey,2.0,3.809718,4,-2.0,norm_eksigi,10455,,333,435.0,27049.0
67,2100,Zonguldak,Kilimli,3.0,4.3239713,4,-1.0,norm_eksigi,25594,,231,610.0,3845.0
67,2101,Zonguldak,Kozlu,5.0,5.691241,6,-1.0,dengede,35403,,298,670.0,8972.0
